MGI.symbol,rowname,Ins.1787,Ins.1788
Gm15606,ENSMUSG00000087531,0,0
Ntm,ENSMUSG00000059974,2332,3379
Gm15520,ENSMUSG00000085449,0,0
Gm15521,ENSMUSG00000085638,2,0
Snx19,ENSMUSG00000031993,421,611
Adamts15,ENSMUSG00000033453,32,65
Adamts8,ENSMUSG00000031994,31,38
Zbtb44,ENSMUSG00000047412,202,376
Gm17508,ENSMUSG00000097701,0,0
St14,ENSMUSG00000031995,1,4
Gm16071,ENSMUSG00000081343,0,0
Aplp2,ENSMUSG00000031996,1986,2662
Gm7244,ENSMUSG00000091003,0,0
Prdm10,ENSMUSG00000042496,111,126
Nfrkb,ENSMUSG00000042185,68,86
Tmem45b,ENSMUSG00000041737,0,0
Barx2,ENSMUSG00000032033,19,29
Gm3756,ENSMUSG00000091639,0,0
Arhgap32,ENSMUSG00000041444,2143,3129
Kcnj5,ENSMUSG00000032034,12,9
Kcnj1,ENSMUSG00000041248,0,0
Fli1,ENSMUSG00000016087,56,54
Gm22060,ENSMUSG00000064492,0,0
Gm38292,ENSMUSG00000103151,0,0
Gm38346,ENSMUSG00000102352,1,0
Gm27201,ENSMUSG00000098645,0,0
Gm37474,ENSMUSG00000102153,7,21
Gm37082,ENSMUSG00000102850,0,0
Gm27163,ENSMUSG00000098796,0,0
Ets1,ENSMUSG00000032035,88,132
Gm27240,ENSMUSG00000098843,0,0
Gm3331,ENSMUSG00000099148,0,0
Gm37167,ENSMUSG00000102467,0,0
Gm27162,ENSMUSG00000099025,0,0
Gm37192,ENSMUSG00000102184,0,0
Gm27166,ENSMUSG00000098519,0,0
Gm37758,ENSMUSG00000102712,0,0
Tmed2b,ENSMUSG00000079884,0,0
Gm25439,ENSMUSG00000088905,0,0
Gm27165,ENSMUSG00000099256,0,0
Gm27164,ENSMUSG00000098358,0,0
7630403G23Rik,ENSMUSG00000098758,0,0
Gm27161,ENSMUSG00000098909,0,1
Kirrel3,ENSMUSG00000032036,506,654
Gm38217,ENSMUSG00000103552,0,9
Kirrel3os,ENSMUSG00000053889,0,4
St3gal4,ENSMUSG00000032038,172,193
4930581F22Rik,ENSMUSG00000070315,10,23
Dcps,ENSMUSG00000032040,158,204
Tirap,ENSMUSG00000032041,14,22
Srpr,ENSMUSG00000032042,245,262
Foxred1,ENSMUSG00000039048,177,255
Fam118b,ENSMUSG00000050471,191,232
Rpusd4,ENSMUSG00000032044,107,110
Gm5614,ENSMUSG00000066771,0,0
2610105M22Rik,ENSMUSG00000103259,0,0
Cdon,ENSMUSG00000038119,50,83
Gm25630,ENSMUSG00000065934,0,2
Gm1113,ENSMUSG00000098590,0,0
Ddx25,ENSMUSG00000032101,439,778
Pus3,ENSMUSG00000032103,62,134
Hyls1,ENSMUSG00000050555,20,54
Pate2,ENSMUSG00000074452,7,9
Gm6762,ENSMUSG00000086984,0,0
Gm10105,ENSMUSG00000094676,0,0
Pate4,ENSMUSG00000032099,0,0
Pate3,ENSMUSG00000094995,0,0
Pate1,ENSMUSG00000091215,0,0
Pate10,ENSMUSG00000091174,0,0
Pate7,ENSMUSG00000090738,0,0
Gm27235,ENSMUSG00000098847,0,0
Pate6,ENSMUSG00000032108,0,0
Gm36974,ENSMUSG00000104304,0,10
Pate5,ENSMUSG00000047980,0,0
Gm3428,ENSMUSG00000098705,0,0
Pate13,ENSMUSG00000078934,0,6
Gm27187,ENSMUSG00000099201,0,0
Gm5916,ENSMUSG00000091411,0,0
Gm3434,ENSMUSG00000098390,0,0
Gm3867,ENSMUSG00000066767,0,0
Pate12,ENSMUSG00000023093,0,0
Pate11,ENSMUSG00000090710,0,0
Gm27160,ENSMUSG00000098949,0,0
Pate9,ENSMUSG00000074448,0,0
Gm27218,ENSMUSG00000099274,0,0
Pate8,ENSMUSG00000091248,0,0
Pate14,ENSMUSG00000070313,0,0
1700027I24Rik,ENSMUSG00000098304,0,0
Acrv1,ENSMUSG00000032110,0,0
Chek1,ENSMUSG00000032113,8,8
Stt3a,ENSMUSG00000032116,347,417
Gm26787,ENSMUSG00000096993,0,0
Ei24,ENSMUSG00000062762,440,643
Gm27219,ENSMUSG00000098985,1,0
Fez1,ENSMUSG00000032118,1903,2669
Pknox2,ENSMUSG00000035934,431,669
Gm3896,ENSMUSG00000093721,0,0
Tmem218,ENSMUSG00000032121,262,317
Slc37a2,ENSMUSG00000032122,3,28
Gm10177,ENSMUSG00000090136,4,0
Ccdc15,ENSMUSG00000034303,7,28
Hepacam,ENSMUSG00000046240,867,1131
Robo4,ENSMUSG00000032125,29,56
Robo3,ENSMUSG00000032128,24,47
Msantd2,ENSMUSG00000042138,62,125
Esam,ENSMUSG00000001946,146,145
Vsig2,ENSMUSG00000001943,3,5
Nrgn,ENSMUSG00000053310,14463,20576
Spa17,ENSMUSG00000001948,60,107
Siae,ENSMUSG00000001942,176,221
Tbrg1,ENSMUSG00000011114,508,643
Panx3,ENSMUSG00000011118,0,0
Gm8343,ENSMUSG00000097946,0,0
Tpt1-ps5,ENSMUSG00000059252,1,0
Or8a1b,ENSMUSG00000061165,0,0
Or8b12,ENSMUSG00000063350,0,0
Or8b12b,ENSMUSG00000058628,0,0
Or8b12c,ENSMUSG00000066750,0,0
Gm24764,ENSMUSG00000065620,0,0
Or8b9,ENSMUSG00000066749,0,0
Or8b8,ENSMUSG00000066748,0,0
Or8b4,ENSMUSG00000066747,0,0
Or8b35,ENSMUSG00000060583,0,0
Or8b36,ENSMUSG00000094461,0,0
Or8b37,ENSMUSG00000095893,0,0
Or8b38,ENSMUSG00000096424,0,0
Or8b39,ENSMUSG00000096167,0,0
Or8b101,ENSMUSG00000095527,0,0
Or8b40,ENSMUSG00000096356,0,0
Or8b41,ENSMUSG00000096409,0,0
Or8c13,ENSMUSG00000045528,0,0
Gm17798,ENSMUSG00000098147,1,3
Or8c15,ENSMUSG00000093901,0,0
Or8c16,ENSMUSG00000070311,0,0
Or8c8,ENSMUSG00000094778,0,0
Or8c17,ENSMUSG00000096427,0,0
Or8c9,ENSMUSG00000058270,0,0
Or8c20,ENSMUSG00000094588,0,0
Or8c10,ENSMUSG00000049864,0,0
Or8c11,ENSMUSG00000096757,0,0
Or8b3,ENSMUSG00000049098,0,0
Or8b42,ENSMUSG00000052058,0,0
Or8b43,ENSMUSG00000049334,0,0
Or8b1b,ENSMUSG00000094380,0,0
Or8b1c,ENSMUSG00000096794,0,0
Or8b1,ENSMUSG00000039962,0,0
Or8b44,ENSMUSG00000094810,0,0
Gm23271,ENSMUSG00000077240,0,0
Or8b47,ENSMUSG00000062621,0,0
Or8b1d,ENSMUSG00000057444,0,0
Or8b46,ENSMUSG00000060114,0,0
Or8b49,ENSMUSG00000059189,0,0
Or8b50,ENSMUSG00000047050,0,0
Or8b51,ENSMUSG00000094701,0,0
Or8b52,ENSMUSG00000063225,0,0
Or8b3b,ENSMUSG00000046150,0,0
Or8g51,ENSMUSG00000056961,0,0
Vwa5a,ENSMUSG00000023186,74,84
Or8b53,ENSMUSG00000061039,1,1
Or8b54,ENSMUSG00000049926,0,0
Or8b55,ENSMUSG00000043911,0,0
Or8b56,ENSMUSG00000044798,0,0
Or8d2,ENSMUSG00000062103,0,0
Or8d1,ENSMUSG00000047667,0,0
Or8d2b,ENSMUSG00000064333,0,0
Or8d23,ENSMUSG00000063221,0,0
Or8d1b,ENSMUSG00000058515,0,0
Or10d1c,ENSMUSG00000057424,0,0
Or8g21,ENSMUSG00000059595,0,0
Or8g17,ENSMUSG00000058820,0,0
Or8g22,ENSMUSG00000095194,0,0
Or8g23,ENSMUSG00000094182,0,0
Or8g24,ENSMUSG00000048501,0,0
Or8g19,ENSMUSG00000049708,0,0
Or8g26,ENSMUSG00000094970,0,0
Or8g27,ENSMUSG00000096555,0,0
Or8g18,ENSMUSG00000096109,0,0
Or8g28,ENSMUSG00000063380,0,0
Or8g30,ENSMUSG00000057349,0,0
Or8g32,ENSMUSG00000094269,0,0
Or8g33,ENSMUSG00000058856,0,0
Or8g34,ENSMUSG00000094745,0,0
Or8g35,ENSMUSG00000063176,0,0
Or8g20,ENSMUSG00000062649,0,0
Or8g36,ENSMUSG00000095322,0,0
Gm24278,ENSMUSG00000077427,0,0
Or10d3,ENSMUSG00000050853,0,0
Or10d1,ENSMUSG00000059366,0,0
AW551984,ENSMUSG00000038112,30,91
Or10n1,ENSMUSG00000048299,0,0
Or10d4b,ENSMUSG00000059867,0,0
Or10d4c,ENSMUSG00000059106,0,0
Or10d4,ENSMUSG00000064110,0,0
Or10d1b,ENSMUSG00000062121,0,0
Or8g52,ENSMUSG00000095839,0,0
Or8g50,ENSMUSG00000094353,0,0
Or8g4,ENSMUSG00000055820,0,0
Or8g53,ENSMUSG00000095903,0,0
Or8g54,ENSMUSG00000094254,0,0
Or8g37,ENSMUSG00000095774,0,0
Or8g2b,ENSMUSG00000093934,0,0
Or8g55,ENSMUSG00000094449,0,0
Or8g2,ENSMUSG00000095390,0,0
Or8d6,ENSMUSG00000051493,0,0
Or10d5,ENSMUSG00000043331,0,0
Or10d5j,ENSMUSG00000047352,0,0
Or10g7,ENSMUSG00000044292,0,0
Or10g9,ENSMUSG00000059473,0,0
Or10g9b,ENSMUSG00000060254,0,0
Or10g6,ENSMUSG00000046678,0,0
1700001J11Rik,ENSMUSG00000101963,0,0
Or10s1,ENSMUSG00000049010,0,0
Or8b57,ENSMUSG00000044205,0,0
Or4d5,ENSMUSG00000045812,0,0
Or8d4,ENSMUSG00000049073,0,0
Tmem225,ENSMUSG00000040541,0,0
Or6x1,ENSMUSG00000051095,0,0
Zfp202,ENSMUSG00000025602,33,52
Scn3b,ENSMUSG00000049281,1032,1454
Gramd1b,ENSMUSG00000040111,1254,1630
1700110K17Rik,ENSMUSG00000087047,0,0
Gm17540,ENSMUSG00000097205,0,0
Clmp,ENSMUSG00000032024,1000,1150
Gm16095,ENSMUSG00000086014,0,0
Gm16096,ENSMUSG00000087135,1,2
Hspa8,ENSMUSG00000015656,6922,8030
Bsx,ENSMUSG00000054360,0,0
Jhy,ENSMUSG00000032023,10,5
Crtam,ENSMUSG00000032021,0,0
Ubash3b,ENSMUSG00000032020,590,727
1700063D05Rik,ENSMUSG00000100837,1,5
Gm25401,ENSMUSG00000064909,0,0
Mir100hg,ENSMUSG00000074415,305,457
Mir100,ENSMUSG00000093011,1,0
Mirlet7a-2,ENSMUSG00000092770,0,0
Gm28119,ENSMUSG00000100158,0,0
Mir125b-1,ENSMUSG00000093354,0,0
Gm8707,ENSMUSG00000098093,1,0
Sorl1,ENSMUSG00000049313,1912,2812
Gm16214,ENSMUSG00000086360,0,0
Sc5d,ENSMUSG00000032018,361,507
Tecta,ENSMUSG00000037705,2,0
Tbcel,ENSMUSG00000037287,288,439
Gm16322,ENSMUSG00000087456,0,0
Grik4,ENSMUSG00000032017,68,120
Arhgef12,ENSMUSG00000059495,1109,1531
Tlcd5,ENSMUSG00000048503,158,230
Pou2f3,ENSMUSG00000032015,7,1
Oaf,ENSMUSG00000032014,207,272
D630033O11Rik,ENSMUSG00000095385,20,16
Trim29,ENSMUSG00000032013,1,4
Gm28215,ENSMUSG00000100836,0,0
Nectin1,ENSMUSG00000032012,426,456
Gm23326,ENSMUSG00000088044,0,0
Thy1,ENSMUSG00000032011,7092,10631
Rnf26,ENSMUSG00000053128,160,183
Usp2,ENSMUSG00000032010,1257,1837
Mfrp,ENSMUSG00000034739,0,0
C1qtnf5,ENSMUSG00000079592,0,0
Gm20444,ENSMUSG00000092258,0,0
Gm26737,ENSMUSG00000097467,0,2
Gm10687,ENSMUSG00000097617,0,6
Mcam,ENSMUSG00000032135,81,56
Cbl,ENSMUSG00000034342,198,216
Ccdc153,ENSMUSG00000070306,1,9
Nherf4,ENSMUSG00000032105,3,8
Nlrx1,ENSMUSG00000032109,71,100
Abcg4,ENSMUSG00000032131,379,515
Hinfp,ENSMUSG00000032119,25,30
C2cd2l,ENSMUSG00000032120,1712,2646
Dpagt1,ENSMUSG00000032123,113,205
H2ax,ENSMUSG00000049932,264,272
Hmbs,ENSMUSG00000032126,82,107
Vps11,ENSMUSG00000032127,424,390
Gm10080,ENSMUSG00000060467,12,5
Hyou1,ENSMUSG00000032115,59,98
Gm26306,ENSMUSG00000088398,0,0
Slc37a4,ENSMUSG00000032114,134,158
Mir7085,ENSMUSG00000099309,0,0
Trappc4,ENSMUSG00000032112,747,1032
Rps25,ENSMUSG00000009927,1852,2430
Ccdc84,ENSMUSG00000043923,60,123
Foxr1,ENSMUSG00000074397,0,0
Upk2,ENSMUSG00000041523,0,0
Gm9830,ENSMUSG00000094437,0,0
Gm22540,ENSMUSG00000088793,4,14
C030014I23Rik,ENSMUSG00000060380,145,211
Bcl9l,ENSMUSG00000063382,271,331
Cxcr5,ENSMUSG00000047880,0,0
Ddx6,ENSMUSG00000032097,1961,2750
Treh,ENSMUSG00000032098,0,2
Phldb1,ENSMUSG00000048537,364,728
Gm24166,ENSMUSG00000064658,0,0
Arcn1,ENSMUSG00000032096,823,1114
Ift46,ENSMUSG00000002031,274,446
Tmem25,ENSMUSG00000002032,371,686
Ttc36,ENSMUSG00000039438,3,3
Kmt2a,ENSMUSG00000002028,1342,1825
Gm26249,ENSMUSG00000080358,0,0
Atp5l,ENSMUSG00000038717,40,27
Ube4a,ENSMUSG00000059890,89,225
Cd3g,ENSMUSG00000002033,0,0
Cd3d,ENSMUSG00000032094,0,0
Cd3e,ENSMUSG00000032093,0,1
Mpzl2,ENSMUSG00000032092,8,0
Mpzl3,ENSMUSG00000070305,22,33
Jaml,ENSMUSG00000048534,16,19
Gm10684,ENSMUSG00000074385,0,0
Scn2b,ENSMUSG00000070304,2038,2743
Scn4b,ENSMUSG00000046480,114,96
Tmprss4,ENSMUSG00000032091,0,0
Gm17099,ENSMUSG00000091659,0,4
Smim35,ENSMUSG00000091996,5,12
Il10ra,ENSMUSG00000032089,30,36
Gm20612,ENSMUSG00000093722,0,0
Mir7086,ENSMUSG00000098361,0,0
Lncbate3,ENSMUSG00000085831,0,0
Tmprss13,ENSMUSG00000037129,0,0
Fxyd6,ENSMUSG00000066705,1498,2658
Fxyd2,ENSMUSG00000059412,62,110
4833428L15Rik,ENSMUSG00000097074,0,0
Dscaml1,ENSMUSG00000032087,280,326
Cep164,ENSMUSG00000043987,139,153
Gm7286,ENSMUSG00000098194,3,2
Bace1,ENSMUSG00000032086,892,1196
Gm16536,ENSMUSG00000089810,156,194
Rnf214,ENSMUSG00000042790,455,547
Gm24646,ENSMUSG00000087734,0,0
Pcsk7,ENSMUSG00000035382,100,129
Tagln,ENSMUSG00000032085,36,54
Sidt2,ENSMUSG00000034908,359,499
Mir7087,ENSMUSG00000098327,0,0
Pafah1b2,ENSMUSG00000003131,1658,2149
Sik3,ENSMUSG00000034135,642,804
Apoa1,ENSMUSG00000032083,19,8
Apoc3,ENSMUSG00000032081,10,12
Apoa4,ENSMUSG00000032080,0,0
Gm10680,ENSMUSG00000074373,0,0
Apoa5,ENSMUSG00000032079,0,0
Zpr1,ENSMUSG00000032078,234,403
Bud13,ENSMUSG00000032077,89,90
4931429L15Rik,ENSMUSG00000056617,0,0
4930448E22Rik,ENSMUSG00000097463,0,1
Gm22659,ENSMUSG00000077383,0,0
Gm22805,ENSMUSG00000064673,0,0
2900052N01Rik,ENSMUSG00000099696,973,1223
Gm4791,ENSMUSG00000094893,0,0
Cadm1,ENSMUSG00000032076,4183,6242
Nxpe2,ENSMUSG00000032028,2,4
Nxpe4,ENSMUSG00000044229,26,39
Gm5616,ENSMUSG00000063543,0,0
Rexo2,ENSMUSG00000032026,385,616
Rbm7,ENSMUSG00000042396,259,381
Gm5617,ENSMUSG00000042293,81,88
Nnmt,ENSMUSG00000032271,13,27
Zbtb16,ENSMUSG00000066687,94,117
Htr3a,ENSMUSG00000032269,26,30
Htr3b,ENSMUSG00000008590,0,0
Usp28,ENSMUSG00000032267,73,107
Zw10,ENSMUSG00000032264,56,125
Tmprss5,ENSMUSG00000032268,2,4
Gm4894,ENSMUSG00000054156,0,0
Drd2,ENSMUSG00000032259,0,0
Ankk1,ENSMUSG00000032257,0,0
Ttc12,ENSMUSG00000040219,10,33
Ncam1,ENSMUSG00000039542,2457,3406
Gm11149,ENSMUSG00000079564,0,0
Gm8907,ENSMUSG00000098012,2,0
Rpl10-ps3,ENSMUSG00000058443,0,0
Plet1os,ENSMUSG00000101304,1,0
Plet1,ENSMUSG00000032068,0,0
Pts,ENSMUSG00000032067,268,374
Bco2,ENSMUSG00000032066,45,52
Tex12,ENSMUSG00000032065,0,0
Il18,ENSMUSG00000039217,196,384
Sdhd,ENSMUSG00000000171,809,1070
Timm8b,ENSMUSG00000039016,2078,2963
Nkapd1,ENSMUSG00000059820,148,225
Pih1d2,ENSMUSG00000000167,34,48
Dlat,ENSMUSG00000000168,812,1084
Dixdc1,ENSMUSG00000032064,424,513
2310030G06Rik,ENSMUSG00000032062,21,35
Hspb2,ENSMUSG00000038086,3,14
Cryab,ENSMUSG00000032060,1130,1119
Cfap68,ENSMUSG00000037971,369,508
Fdxacb1,ENSMUSG00000037845,48,46
Alg9,ENSMUSG00000032059,101,129
Ppp2r1b,ENSMUSG00000032058,81,134
Gm25558,ENSMUSG00000088708,0,0
Sik2,ENSMUSG00000037112,70,105
Layn,ENSMUSG00000060594,1,13
Hoatz,ENSMUSG00000032057,0,2
Mir34c,ENSMUSG00000065587,0,0
Mir34b,ENSMUSG00000065492,0,0
Btg4,ENSMUSG00000032056,0,0
Pou2af1,ENSMUSG00000032053,0,2
Pou2af3,ENSMUSG00000079559,11,14
2010007H06Rik,ENSMUSG00000044694,1,15
Pou2af2,ENSMUSG00000036027,0,0
Gm47854,ENSMUSG00000078308,2,2
Arhgap20,ENSMUSG00000053199,634,769
Arhgap20os,ENSMUSG00000074354,0,0
Fdx1,ENSMUSG00000032051,168,186
Gm6981,ENSMUSG00000098076,2,2
Rdx,ENSMUSG00000032050,556,840
Zc3h12c,ENSMUSG00000035164,49,61
Mir6244,ENSMUSG00000099311,0,0
Gm25562,ENSMUSG00000077796,0,0
AI593442,ENSMUSG00000078307,1517,2140
Ddx10,ENSMUSG00000053289,169,231
4930510E17Rik,ENSMUSG00000032048,0,0
Exph5,ENSMUSG00000034584,22,48
Poglut3,ENSMUSG00000034487,85,74
Mir130c,ENSMUSG00000098362,0,0
4930550C14Rik,ENSMUSG00000005131,0,0
Atm,ENSMUSG00000034218,60,104
Npat,ENSMUSG00000033054,217,266
Acat1,ENSMUSG00000032047,798,1300
Cul5,ENSMUSG00000032030,756,1140
Gm22304,ENSMUSG00000064622,0,0
Gm16124,ENSMUSG00000086914,14,24
Rab39,ENSMUSG00000055069,6,38
Rps6-ps3,ENSMUSG00000082465,1,3
Slc35f2,ENSMUSG00000042195,17,34
Sln,ENSMUSG00000042045,1,0
Gm16380,ENSMUSG00000059830,0,0
Elmod1,ENSMUSG00000041986,1545,2143
Tnfaip8l3,ENSMUSG00000074345,15,37
Cyp19a1,ENSMUSG00000032274,1,5
Gldnos,ENSMUSG00000074343,0,0
Gldn,ENSMUSG00000046167,9,3
Dmxl2,ENSMUSG00000041268,1137,1590
Sh2d7,ENSMUSG00000046460,0,1
Cib2,ENSMUSG00000037493,335,525
Idh3a,ENSMUSG00000032279,1593,2144
Acsbg1,ENSMUSG00000032281,1363,1951
Dnaja4,ENSMUSG00000032285,618,694
Mir5710,ENSMUSG00000093441,0,0
Skic8,ENSMUSG00000061559,523,656
Crabp1,ENSMUSG00000032291,7,10
Ireb2,ENSMUSG00000032293,444,547
Hykk,ENSMUSG00000035878,33,43
AY074887,ENSMUSG00000044820,0,7
Psma4,ENSMUSG00000032301,411,564
Chrna5,ENSMUSG00000035594,13,13
Chrna3,ENSMUSG00000032303,0,0
Chrnb4,ENSMUSG00000035200,0,0
Ube2q2,ENSMUSG00000032307,177,222
Fbxo22,ENSMUSG00000032309,389,560
Nrg4,ENSMUSG00000032311,0,9
Gm15625,ENSMUSG00000082744,0,0
Tmem266,ENSMUSG00000032313,1,15
Etfa,ENSMUSG00000032314,413,545
Isl2,ENSMUSG00000032318,0,0
Gm17226,ENSMUSG00000090270,0,0
Scaper,ENSMUSG00000034007,463,779
Gm23407,ENSMUSG00000064472,0,0
4930563M21Rik,ENSMUSG00000050702,0,0
Rcn2,ENSMUSG00000032320,1315,1733
Pstpip1,ENSMUSG00000032322,37,58
Tspan3,ENSMUSG00000032324,3448,5049
Peak1,ENSMUSG00000074305,369,437
Gm29322,ENSMUSG00000099543,1,0
Peak1os,ENSMUSG00000097111,1,0
Gm37842,ENSMUSG00000102617,0,0
Gm36940,ENSMUSG00000102419,0,5
Hmg20a,ENSMUSG00000032329,497,755
Gm26868,ENSMUSG00000097870,0,0
Lingo1,ENSMUSG00000049556,4287,5921
Odf3l1,ENSMUSG00000045620,0,0
Cspg4,ENSMUSG00000032911,148,230
Snx33,ENSMUSG00000032733,33,19
Imp3,ENSMUSG00000032288,398,567
Snupn,ENSMUSG00000055334,145,125
Ptpn9,ENSMUSG00000032290,193,243
Gm10658,ENSMUSG00000074284,1,2
Sin3a,ENSMUSG00000042557,145,195
Man2c1os,ENSMUSG00000086728,4,17
Man2c1,ENSMUSG00000032295,185,351
Neil1,ENSMUSG00000032298,48,80
Commd4,ENSMUSG00000032299,312,553
1700041C23Rik,ENSMUSG00000100282,0,0
Trcg1,ENSMUSG00000070298,0,0
1700017B05Rik,ENSMUSG00000032300,49,73
Gm5121,ENSMUSG00000066626,0,0
Ppcdc,ENSMUSG00000063849,111,129
Scamp5,ENSMUSG00000040722,1928,2855
Gm6166,ENSMUSG00000074280,14,10
Rpp25,ENSMUSG00000062309,141,236
Cox5a,ENSMUSG00000000088,3533,4470
Gm26631,ENSMUSG00000097445,7,3
Fam219b,ENSMUSG00000032305,193,252
Mpi,ENSMUSG00000032306,231,399
Scamp2,ENSMUSG00000040188,186,303
Ulk3,ENSMUSG00000032308,59,101
Cplx3,ENSMUSG00000039714,211,188
Lman1l,ENSMUSG00000056271,0,0
Csk,ENSMUSG00000032312,240,305
Cyp1a2,ENSMUSG00000032310,0,0
Cyp1a1,ENSMUSG00000032315,5,0
Edc3,ENSMUSG00000038957,228,276
Clk3,ENSMUSG00000032316,302,458
Gm17231,ENSMUSG00000091908,0,0
Arid3b,ENSMUSG00000004661,63,71
Ubl7,ENSMUSG00000055720,340,472
Sema7a,ENSMUSG00000038264,429,501
Gm17322,ENSMUSG00000097604,19,19
Cyp11a1,ENSMUSG00000032323,22,19
Ccdc33,ENSMUSG00000037716,7,0
Gm16130,ENSMUSG00000086624,0,0
Stra6,ENSMUSG00000032327,26,27
Gm16131,ENSMUSG00000085753,0,0
Islr,ENSMUSG00000037206,108,63
Islr2,ENSMUSG00000051243,200,379
1600029O15Rik,ENSMUSG00000057818,30,24
Pml,ENSMUSG00000036986,86,111
Mir6385,ENSMUSG00000098886,0,0
Stoml1,ENSMUSG00000032333,649,997
Loxl1,ENSMUSG00000032334,10,16
Tbc1d21,ENSMUSG00000036244,0,0
1700072B07Rik,ENSMUSG00000100487,0,0
4930461G14Rik,ENSMUSG00000097651,3,0
Insyn1,ENSMUSG00000066607,199,318
Cd276,ENSMUSG00000035914,68,95
Gm10657,ENSMUSG00000103486,19,18
Nptn,ENSMUSG00000032336,4455,6617
Rec114,ENSMUSG00000074269,0,0
Gm20620,ENSMUSG00000093473,0,0
Hcn4,ENSMUSG00000032338,2,4
Neo1,ENSMUSG00000032340,482,571
Gm7589,ENSMUSG00000066592,0,0
Adpgk,ENSMUSG00000025236,102,136
Bbs4,ENSMUSG00000025235,477,796
Arih1,ENSMUSG00000025234,802,1030
Rps11-ps1,ENSMUSG00000090516,32,39
Tmem202,ENSMUSG00000049526,40,61
Hexa,ENSMUSG00000025232,601,724
Celf6,ENSMUSG00000032297,394,607
Parp6,ENSMUSG00000025237,1274,1725
Pkm,ENSMUSG00000032294,10787,15229
Gramd2,ENSMUSG00000074259,108,129
Senp8,ENSMUSG00000051705,150,205
Myo9a,ENSMUSG00000039585,1014,1417
Btf3-ps2,ENSMUSG00000087239,1,0
Gm2735,ENSMUSG00000085116,0,1
Nr2e3,ENSMUSG00000032292,0,0
Gm7616,ENSMUSG00000084913,0,0
Gm15507,ENSMUSG00000084847,0,0
Thsd4,ENSMUSG00000032289,16,51
Gm22099,ENSMUSG00000088550,0,0
Lrrc49,ENSMUSG00000047766,476,775
Larp6,ENSMUSG00000034839,341,538
1700036A12Rik,ENSMUSG00000095956,0,3
Uaca,ENSMUSG00000034485,78,105
Gm9869,ENSMUSG00000052143,0,0
Gm10655,ENSMUSG00000074256,0,5
Tle3,ENSMUSG00000032280,323,531
Rplp1,ENSMUSG00000007892,9409,13963
Kif23,ENSMUSG00000032254,18,23
Paqr5,ENSMUSG00000032278,26,74
Glce,ENSMUSG00000032252,229,253
Mir5133,ENSMUSG00000092696,0,0
Spesp1,ENSMUSG00000046846,0,0
Anp32a,ENSMUSG00000032249,1279,1788
Coro2b,ENSMUSG00000041729,810,959
Itga11,ENSMUSG00000032243,14,6
Fem1b,ENSMUSG00000032244,782,1026
Cln6,ENSMUSG00000032245,79,94
Gm10653,ENSMUSG00000074250,0,0
Calml4,ENSMUSG00000032246,0,0
Pias1,ENSMUSG00000032405,435,507
Gm24526,ENSMUSG00000064855,0,0
Skor1,ENSMUSG00000022245,0,1
Map2k5,ENSMUSG00000058444,240,444
2300009A05Rik,ENSMUSG00000032403,182,247
Gm16759,ENSMUSG00000086539,4,8
Iqch,ENSMUSG00000037801,0,0
Gm25995,ENSMUSG00000093137,0,0
Gm6257,ENSMUSG00000091866,0,1
Aagab,ENSMUSG00000037257,431,610
Smad3,ENSMUSG00000032402,579,717
Smad6,ENSMUSG00000036867,24,17
1700055C04Rik,ENSMUSG00000093616,0,0
Scarletltr,ENSMUSG00000093759,0,0
Lctl,ENSMUSG00000032401,0,0
Zwilch,ENSMUSG00000032400,12,9
Rpl4,ENSMUSG00000032399,5942,8574
Gm23344,ENSMUSG00000065752,0,0
Gm22571,ENSMUSG00000064918,0,0
Gm22455,ENSMUSG00000064514,0,0
Snapc5,ENSMUSG00000032398,455,461
Map2k1,ENSMUSG00000004936,2353,3446
Uchl4,ENSMUSG00000035337,0,4
Tipin,ENSMUSG00000032397,88,163
Gm24289,ENSMUSG00000088254,1,0
Dis3l,ENSMUSG00000032396,133,254
Megf11,ENSMUSG00000036466,106,218
Rab11a,ENSMUSG00000004771,1107,1535
Dennd4a,ENSMUSG00000053641,330,495
Gm24347,ENSMUSG00000089336,0,0
Slc24a1,ENSMUSG00000034452,3,0
Ints14,ENSMUSG00000034263,180,212
Hacd3,ENSMUSG00000033629,1328,1911
Dpp8,ENSMUSG00000032393,192,271
Igdcc4,ENSMUSG00000032816,172,187
Igdcc3,ENSMUSG00000032394,6,11
Parp16,ENSMUSG00000032392,13,43
Cilp,ENSMUSG00000042254,0,1
Clpx,ENSMUSG00000015357,232,269
Gm16218,ENSMUSG00000059571,0,0
Pdcd7,ENSMUSG00000041837,385,525
Ubap1l,ENSMUSG00000086228,9,3
Kbtbd13,ENSMUSG00000054978,0,0
Rasl12,ENSMUSG00000041696,13,18
Slc51b,ENSMUSG00000053862,0,0
Mtfmt,ENSMUSG00000059183,71,142
Spg21,ENSMUSG00000032388,202,354
Ankdd1a,ENSMUSG00000066510,0,0
Plekho2,ENSMUSG00000050721,39,95
Pif1,ENSMUSG00000041064,0,0
Rbpms2,ENSMUSG00000032387,22,42
Oaz2,ENSMUSG00000040652,430,690
Zfp609,ENSMUSG00000040524,89,165
Trip4,ENSMUSG00000032386,360,533
Gm55596,ENSMUSG00000065387,0,0
Gm16073,ENSMUSG00000079915,0,1
Pclaf,ENSMUSG00000040204,0,0
